content,sentiment
i'm oh bored ! buut .. almost 2 days til leave france !,enthusiasm
come friday teach,neutral
diggin ' moustachio ! looking good daddio !,surprise
might cancel disney trip year . not thrilled .,happiness
nice meet good know another one followers actually speak !,happiness
"sun , believe",neutral
"trying straighten hair , effing hot . also , need food",sadness
heading sam adams brewery . ca not sample get,relief
feeling great !,happiness
oh dear - boyle staying .,neutral
gonna iphone full !,worry
"went get dog vets , theyve stitched ear , charged us still bleeds like waterfall everytime moves . d: !",worry
"friday i'm sick , story life .",worry
ok found way . think tonight let's let go dance time !,happiness
effing tired http://bit.ly/e0zfz,sadness
legs still numb journey atlantis + coldness . awesome day,happiness
loved head heels ! one fave movies ! looked stunning last night,love
iono . guess i'm getting . l8r twits,worry
throat infection coming strong think taste blood :,worry
heading dmv pay hard-earned money,sadness
he's mess . ilove,love
"sad.found otu boot camp late . oh well , may la day anyway .",worry
http://twitpic.com/4wave - aww since mothers day,love
roll thursday,neutral
"fully grabbyhands bad candy , thanks ! <3 how's ?",hate
omfg alright ?,worry
"lot hell yeah , rebel meets rebel ( dac + pantera ) like 10 pantera songs , ca not find cowboys hell cd",worry
"ah 15 months . i'm sure advanced , not biased seem grow faster days - sound old !",sadness
yeah . guess password also changed . not able login fb cahnge pw . uf,worry
thinks tonight could not gone perfect .,worry
many things think preparing marathon . aye dios .,worry
thanks guys ! 200 followers,happiness
"neighborhood research today , day 1 5.and little bit shopping",neutral
ca not mean without .,neutral
dishes . miss kitchen team,sadness
i've given $ 19.99 question thought . u may right . one host provides hd quality viewers ? maybe not .,neutral
"limo rides city dinner , cruises harbour , makeovers & foot / back massages * yay * .. hope fellas get",happiness
thank u much lil mama xoxo,relief
ew exams next week . dont think ah,neutral
"went athletics carnival today ! tired , tired ! hurt back jumped second time high jump !",sadness
please help get song head,sadness
morning smiling smugly oneself . anyone join,fun
i'm sure . toasties not far behind .,neutral
paris 2moro ! ! pack.ill wake 8 yes : dance lesson 9 ! !,neutral
love metal gear solid 4 valkyria chronicles .,love
happy mother's day ! ! fave celeb follow,love
want info #ecomonday check http://tinyurl.com/cpv32e & follow . like #followfriday green ! ( & monday ),happiness
"um . kid said "" fucker "" .. like minutes gparents due show . everyone knows mom potty mouth",worry
ah remember days sleep noon ? well guess today ? god feel like loser,sadness
wish replied us . july utterly amazing !,surprise
bought mach 6 http://tinyurl.com/q9fyuf,neutral
well ether buy dvd wailt till july see secret episode ! ! episode 13 !,enthusiasm
"i'm still newbie , dont know would without twitter ! !",worry
still working music grades.outside deck.sun behind big gray cloud,neutral
"sigh , still seos submitting client sites part no contact information , really not know make read",worry
propellerheads harddrive long . got music repo back shape felt nostalgic,happiness
confused days glad back lillestrï ¿ ½m,worry
exactly ! thats first time saw @ reply jon . never going . oh fun new phone .,happiness
"no , def rubbish tonight",neutral
"watching "" hostage "" ! also got idea animation i'm making . hope ready post link fifth june",worry
"good luck chan ! gue kmrn bawa backpack kosong , quite helping",happiness
oceans 12,neutral
"though admit seems less & less tempting . time , complete packages ?",hate
im talking not know could !,neutral
"goin bed , must say love #justin timberlake #mark martin # 3 # 4 trending topics twitter tonite ! rock .",love
got back first session gym pt . i'm sore allread,empty
welcome ! really glad know . products rox man,happiness
sunburn,worry
no water park today ? made jealous looking pic,fun
"know , suns not even ive hr . tossa decided sleep side cold nose .",worry
"fyi , also turkish star wars rip http://bit.ly/aesnk",neutral
"gus , formally known world's ugliest dog died we'll miss , gus http://bit.ly/exjcn",sadness
"wo tour started yay , 13 days awesome time ! loved video xd",love
officially done high school . sad . miss already ! movie later ?,worry
thank jon ! that's sweet .,love
good morning tweeties ! today ? rested richmond ready hit beach !,happiness
listening busted - 3am . miss,neutral
. k feel like need cry ca not believe less 2 years ill walking across stage get high school diploma !,sadness
! finished first chapter summary care souls ! pray lords understanding ! not easy !,worry
movie made cryhardcore ! loved .,love
ca not wait 2 hand work tomorrow im practically finished year yay !,happiness
would home,worry
err think they're like 15 bucks ticket cause 3d . expensive,hate
totally forgot pink radio launched today ; gonna listen finish assignment,neutral
he'll know tupac lyrics !,happiness
"mite article trib bout portia , keep eye .",neutral
happy mother's day,love
enjoy.wish ! nice day springfield today .. however end month expense report,worry
vet sick dog http://twitpic.com/67clz,relief
way school last friday high school ever ! not even get see holly gabbie hannah,worry
haha miine,happiness
need plugs . real . ears want stretch . no money,worry
6 freakin days ! ! thought.what would look forward ?,hate
"miss ! ! not say "" damn "" ! lol",enthusiasm
no plan currently,neutral
"done jack green today , good , killer walking west hill though ! listening people",neutral
believe not i'm super geek,surprise
sad day ! love maï ¿ ½ (8 years ago ! ),sadness
"degree , bitches ! moving dallas hours",hate
i'm trying tag picture facebook already 50 tags . lol,neutral
loss,neutral
"hate fact nice outsidee , im inside revisionn",surprise
lovely weekend,love
ca not vote stopped voting,neutral
bored mind . guess im paying price much fun yesterday .,relief
ca not go slep,worry
finally went found songs sang church wellington online . easier expected - yay google ! #fb,surprise
"missing husband , nice wake parents ' house . dogs ecstatic",happiness
mum's day - ended happy not day anything .,happiness
i've got headache,worry
think found purse soulmate . not budget,neutral
postponed not abandoned . / /,neutral
get twilightguy show,surprise
like 20 feet ( ashton kutcher ) ' movie set & trailers . nowhere sight !,worry
wanna bea well ! #bea09,neutral
environmental studies driving mental,neutral
thanks,neutral
~ sorry response assistant job already filled . please check back soon . i'm sure not last long .,sadness
i'm currently emarosa . new album shit ! haha,worry
"thanks adding , glad",surprise
shower / traffic / factory yay,worry
going soon ? hoping hear late nite humor .,sadness
"dude , saw twitter profile long time - love background . way way cool !",worry
he's really not new people dunno em said he'd try,neutral
"krys : running , mud baths nice french food napa w / jimming",worry
not vcr .,neutral
sorta needs somehow forget e3 la practically ethics exam self-imposed revision time .,sadness
since demise woolworths not easy find reasonably priced pick n mix anywhere,worry
oh i've got one & stp x step one vhs . tried connecting video harddrive copy dvd didnt work,worry
": live germany , costs lot ! wish could follow anyway ..",worry
matters heart complicated ?,worry
feeling special @ looking 4him first guy give flowers .,love
i'm writing fanfic .,neutral
gah ! no money . least not bakugan,worry
hahaha oh man please come pomona would love see everyday instead like year,happiness
yay ! buti nagustuhan nyo . isang bar lang enclosed ko sa mail . test matutunaw hindi . next time uli .,surprise
wow 2 months since i've twitter . supposed go see maat pa james sleepin,surprise
yeah wtf ? noggin not take either,surprise
dancing.waiting turn hope get new cd funky reel music todayy !,happiness
. : no health insurance not option .,surprise
"wheelchair fitting today mall buzzing & home depot . "" homebound "" got real old goal : taxi yellow electric red !",happiness
wishing could seen nephew graduate kindergarten !,love
ya'll ones cant see maybe twitter link something ? ?,neutral
i'll register first thing wake tomorrow . looking forward back forum !,happiness
aw . works ok .. apple laptop might little difference ! !,neutral
not want apply jobs !,hate
love - martina mcbride . love song !,love
happy grey's day everyone ! oh miss grey's ! !,sadness
hey,happiness
"miss babies together , haha . i'm dreading taking kennel .",sadness
sometimes knowledge not good thing . http://digg.com/d1spp7,worry
thank,happiness
star trek ? ! one hot guy get watch hot stuff woo .,love
doesnt hangover getting ready good ol ' english fry,worry
"cool , good know",happiness
wanna move back pennsylvania,love
hope nice relaxing day ! hope well wishing best,love
heading home long week . wish someone onther marketers would follow,neutral
"ten hours ago , sleeping , sorry .",sadness
whew ! literally shopped till dropped.and sprained ankle . ugh.do see sacrifices make ? ?,worry
um im alone mcalisters,neutral
shattered long week ? thats pity tomorrow night,worry
"tiny phd's , bigger keep taunting",fun
"haha . know . early , ?",empty
great day,happiness
get headaches lot ? painkillers take ? nothing works mine,worry
"recommended . net , guess since bought something featured . hopefully brings business",love
friday night working,sadness
theres boy . hes cute . hes got six pack . yum fun touchin .,surprise
studio ghibli year ; ponyo ! http://bit.ly/whar8 always seems perfect we'll waiting till august,empty
"welcome , xuxu",worry
stop trying reach,empty
,neutral
"think tour england , dont got see aweomse people ! !",love
"travel trade stalwart , david steele city cruises marks retirement thames cruise party tonight - press day means miss",fun
"traveling faster light might actually possible . ( space.com http://bit.ly/7ex4j ) yeah , enterprise we'r comin '",fun
"seen 1 fat single mums road "" seductively "" sprawled across poor blokes bonnet . probably needs new shockers",worry
sounds good ! say hi run ! i'm always always coffee,love
huffy not good day night life . poor baby,worry
barrels made ? hey pass barrel,worry
not really work yea kinda,relief
no one else ! muhahaha ! well maybe jesse,happiness
stomach killing ca not sleep,worry
gr,sadness
little sad know new no one ff yet,worry
wish lived atleast relatively close ohio ! not seen almost year .,neutral
