content,sentiment
16 day start move,happiness
marko get fight outside roseland tonight rather entertain,love
next song axe ombra mai fi12 i12 largo i12 hi12ndel,neutral
get back exam surely go fail try 2 get ticket 4 il divo someone not want us 2b,worry
juddday,neutral
life would suck without kelly clarkson,sadness
friday night go quickly bottle go tomorrow come everton,neutral
get ready go read pray go bed enjoy rest night,happiness
stephaniemxx get back see yr tweet 7 30pm monday mayday public holiday,neutral
send twitterville 1 2 apple review screenshot etc release later week,enthusiasm
weddingradio want learn make flower,neutral
peanut thank see long take finish damn thing,sadness
clintonspark tell u try 88 say 2 late cause girl take 4ever 2 get ready want meet 11,sadness
googled mothers day phew us uk different date learn something new every day,surprise
omg madness come radio,surprise
imaclassic hey,empty
mount dish conquer dish land,surprise
jclayville know altos usually cool part tenor would not say tenor part masculine anyhow,neutral
taryll um long since sleep startin worry well hope fun lot love,worry
shiminhas boa nooite,neutral
not sound great httpis gd jslb palmpre,sadness
wah go miss bowie people esp alyanna bondoc 3 cesar dunno survive without sosa,worry
ryan stile still funny man ever get great news not great news tonight happy could burst,happiness
happy mommys day mother world,love
ap gov exam not look stuff month total legal nerd know case like none oh yeah,neutral
find bug rhel5 bnx2 driver not handle high packet per second 50k,worry
work late night dell notebook dell quality go hill warrenty service suck poor people buy mac instead,hate
fyi also turkish star war rip httpbit ly aesnk,neutral
need semi gay good friend go shoe shopping tonight alas nowhere find,worry
andyclemmensen heyy teddy bear say look pretty blake,happiness
christyharrison iloveyoumoreeee,worry
missy higgins kate voegele grace potter nocturnal,empty
java not work hmph not upload photo facebook,worry
orange vitamin water 10 new addiction u try,worry
love small adelaide run callum people airport amazing see though,love
lose key mall take 45 min find,sadness
hahahahah wake 9 today totally miss lecture quiz open lab useless chipotle w silvera jenny greeat 8d,happiness
roxxinikki lie like restaraunt name garfield nowhere find,surprise
lar206 see baby blue regal word slab write huge letter side hahaaaa,happiness
dhgarske ha nothing man right mother day except take kid mum hand whole day,neutral
headache,sadness
dannysghirl hehe find ya,fun
damn audio ie30s remember much 3 u right earbud cease function shure r 2 bright w lame bass,love
caitlinhllywd love tooooo duuude need make shirt say something cool say,neutral
late2thepartee feel well hon,worry
angysthb not funny bump not go away,worry
try fix internet connection guess prayer answer not study distraction ugh,worry
not stop play fallout 3 game addictive like crack bad dream repair gun sleep,love
blue oyster cult love night friend around httpblip fm5jd4b,love
please read blog httpamandallynn blogspot com not good day,worry
alltimebritt lol dammit well next time,worry
wonder local border go make lot bare shelf make sad,surprise
robineccle yes 16 minute,neutral
pauljchamber spend weekend nothing domestic say,worry
ooh exciting new mac day,neutral
terryallison catch later terry,neutral
freakin migraine,sadness
step 1 photoshop expert httpplurk com p ros47,neutral
wonder come mcdonald take long deliver food,sadness
laptop poope new harddrive need use dhs old pc maybe offline damn bsod happen many time safe mode,worry
bash,surprise
finally get money bad go bill,sadness
avid fan playboy magazine love magazine,love
ginchan aww thank honey didja get mommy daddy,happiness
goooood mooorne people sun definitly spring first spring hail storm car dimple,worry
missourian day no call back sturtz,worry
buenas noche hope dream either heaven music dolphin sea sweet dream,love
heatherannp yayyy,surprise
jordandroid star wars day urgh go get video,worry
hice una maruchan,neutral
ahhh feel sorry little girl not watch cry xx,worry
well interesting attempt commute work not exactly plan end though great,happiness
hear surprising news bestfriend sis tell whole story,worry
sportsdivatiffy hey wife die really confused not myspace little read twit,worry
want dress,fun
ashcoate fun far nothing like festival altho cider afternoon one,fun
sorry bad,worry
jenjbphoto totally dig napa valley idea deal wine limo ride,fun
jeffieruth omg poor jack happen jisbellemtp dog one time hope get well soon,worry
no free ice cream though,sadness
know reason hate car 1 slow 2 big 3 get car sick 4 motorbike much much much fun,hate
dog roscoe die yestarday sad,worry
deal kent sunshine require think httpyfrog com0egwanj,love
middleclassgirl excellent always win deal small clique passive aggressive resistant manager,empty
slight headache,worry
love crowd car ayanna,love
lindentreephoto unless mean 2 hour week use sleep yeah suppose could use,worry
buy petit financier guise gift someone else maybe not feel guilty eat,worry
ear pop,hate
kinda piss boy like girl go kentucky kingdom date already show,sadness
need get friggin camera cleand asap,enthusiasm
aparently sight album sampler cd video,fun
lonely,sadness
f lot people follow unfollowe lot yer kinda bore not really helpful e growth,worry
gauravsaha two tweet go 2345 tweet,neutral
jimmyfallon justin really funny tonight snl,fun
aprilyim nesarajah hard please methink picture head fine,relief
change plan stay brandon no papaya salad,neutral
think sun moon god way remind us always watch us,neutral
bamablockhead no 16 good price consider go see right,happiness
aprilholle hmm grow case screw not even keep easy care love fern alive,worry
singe song film movie good,worry
think never tire entire life get go get homework,worry
midnight,relief
start rain earnest guess golf today,sadness
orgasmic sandwich,happiness
janessapunani concert please explain intrigue,surprise
raihanamcfly lol salivary gland frm little fly no way alison drama queen oh no ur brain hurt new brain grow,surprise
boo listen,neutral
lostmyheart gourmet pizza bleh pizza suppose greasy filthy not eat pizza prepare chef,worry
yet holdin,worry
paulaabdul cancel performance letterman sad less option,sadness
michelleblanc fi12licitation,enthusiasm
back dr appt no real diagnosis hmph prescribe antibiotic inhaler help w extreme coughing,worry
sweaty tired 6 lap run go sun run next year no matter,sadness
wildbluebug yep pic kid stand puffy taco photo httpbkite com07jzs,neutral
almost get kitty yesterday not work,worry
efcuttin r u spin hookah r p,worry
kandeezie would love see,happiness
gonepie dote husband lol hope brace go eat normally,worry
lock mac twice time ok literally twice,neutral
good morning twitter peep agenda today,love
jayme1988 not really sure need deposit save money,neutral
hintswen oh hope throw something useful next time actually no hope not bump heh,worry
fucksake not smoke much stuff,hate
inuyaki mac food spam know follow,enthusiasm
rainbowmonkey not even question question,neutral
not joe sing anything no affence nick ur steal spotlight guitar singe,neutral
good morning twitterville work go chat u later,enthusiasm
manage stab piece bhuja hot course roof mouth blood everywhere well least mouth,worry
yumecouk haha nice wheel victoria peddle thankfully boy get free ride,worry
lauradanner lose please help find good home,worry
janehungoz hope presentation go well today tweet yr campus tomorrow around lunch time onwards,worry
late night finally home,relief
kkmommy9802 try get move morning,enthusiasm
paper work friday afternoo,sadness
thank timmy turn strep high fever,neutral
city dippin iz u fun much eye candy remember miss lol,fun
get back grocery store starve not find anything eat,worry
roynuj thank feel much relaxed everything not scary beginning,relief
aspaphoto ahhhh soo smart thank school thought teach,happiness
bahhhh cold weather make tooth hurt,worry
speak soon nasty thunderstorm come nowhere get soak make quick run store,hate
ahhh ching chong wing wong pe pong ding dong,worry
would soooooo cop not two thing 1 could drive 2 not unfit,neutral
cassian game,neutral
way home no sleep makeup pedicure graduation ceremony,sadness
pretty sure sit wrong train go wrong way bah,worry
church bellss ringin get go adieu god bless german,worry
aftonvolturi slap self forehead pardon,worry
wow weather amazing today,love
happy mothers day mom,love
lostinthesound chris baby bear today,neutral
reception food long beach graduation no champagne httptwitpic com67eba,happiness
jmarie7481 httptwitpic com4vvou ok love melika come make like next time go,love
jessmcflyxxx yeaahh punch haha xx,fun
not go oxford internet institute sunner doctoral programme brisbane lack funding,worry
goibhniu yeah agree btw check linuxoutlaw,neutral
good nite everybody baby boy,happiness
someone make cofffeeeeeee,neutral
ankitbathija hear name thank ankit get parlour hokeypokeybandra,fun
back leg kill yesterday big old leak kitchen look like stay pjs day infront tv,sadness
no run past couple day due bad knee still guitar hero metallica arrive keep amuse time rock,sadness
creampuffsstar v good think register na,worry
dannywood guess run 4 mile gym superman oxox,fun
oh ouch hurt damn washing machine get,surprise
love john mayers update model hot sun sweaty jk seriously,happiness
thank everyone twitter still newbie friend would like invite please help girl,happiness
mrbloggerific,neutral
ianne terrance middle leave side center see u,neutral
taragracee,neutral
refugee get video start 15 second exit watch minute flash linux fail,worry
aussieali really greensborough prev bundoora,surprise
buy good chocolate magazine later play comanche 4 good saturday,neutral
wanna watch pcd concert dad,worry
